index,Data,Hora,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)",region,state,station,station_code,latitude,longitude,height
394,25/05/2000,10:00,0,1005.1,1005.1,1004.7,-9999,22.2,21.8,22.6,22.2,22.2,21.7,98,96,98,255,64.5,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
395,25/05/2000,11:00,0,1005.5,1005.5,1005.1,190,23.9,22.8,23.9,22.2,22.9,21.8,98,94,94,308,1.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
396,25/05/2000,12:00,0,1006.4,1006.4,1005.5,982,26.2,23.6,26.3,23.9,23.6,22.6,93,83,85,64,2.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
397,25/05/2000,13:00,0,1006.8,1006.8,1006.4,1837,27,24.2,27.2,26,24.5,23.2,87,82,85,122,3.1,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
398,25/05/2000,14:00,0,1006.8,1006.8,1006.7,2487,28.5,24.2,28.5,27.1,24.7,23.7,86,77,78,99,3.5,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
399,25/05/2000,15:00,0,1006.6,1006.8,1006.6,2919,29,24.1,29,28.4,24.7,23.9,80,75,75,97,4.5,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
400,25/05/2000,16:00,0,1005.8,1006.6,1005.8,3189,30.3,23.9,30.3,28.9,25.3,23.5,79,69,69,107,5,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
401,25/05/2000,17:00,0,1004.7,1005.8,1004.7,3079,30.4,24.3,30.7,29.8,25,23.5,74,68,70,100,4.6,2.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
402,25/05/2000,18:00,0,1003.6,1004.7,1003.6,2851,30.8,23.8,31.2,30.1,25.1,23.7,72,65,66,122,5.4,2.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
403,25/05/2000,19:00,0,1002.8,1003.6,1002.8,1684,27.9,23.3,31.7,27.9,24.9,22.9,76,63,76,74,8.1,2.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
404,25/05/2000,20:00,0,1002.7,1002.9,1002.7,483,27.2,22.9,27.9,27.2,23.5,22.7,79,75,77,71,5.2,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
405,25/05/2000,21:00,0,1002.9,1003,1002.5,260,27,23.7,27.4,27,23.9,23,82,77,82,125,2.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
406,25/05/2000,22:00,0,1003,1003,1002.6,77,26.7,23.8,27.3,26.6,24.1,23.5,85,80,84,81,2.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
407,25/05/2000,23:00,0,1003.6,1003.6,1003,-9999,26.1,24.2,26.8,25.4,24.2,23.8,92,84,89,127,1.6,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
408,26/05/2000,00:00,0,1004.2,1004.2,1003.6,-9999,25.1,23.9,26.5,25.1,24.2,23.8,93,86,93,333,1.6,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
409,26/05/2000,01:00,0,1005,1005,1004.3,-9999,25.6,23.9,25.6,24.6,24.1,23.6,96,91,91,92,1.7,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
410,26/05/2000,02:00,0,1004.9,1005,1004.8,-9999,24.9,23.7,26,24.8,24,23.5,94,88,93,2,1.8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
411,26/05/2000,03:00,0,1005,1005,1004.8,-9999,25.6,23.9,25.8,24.8,24,23.4,93,90,90,45,1.8,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
412,26/05/2000,04:00,0,1004.8,1005.1,1004.8,-9999,25.5,23.4,25.6,24.9,23.9,23.4,94,88,88,31,2.5,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
413,26/05/2000,05:00,0,1004,1004.8,1004,-9999,24.3,23.1,25.5,24.3,23.3,23,93,87,93,50,2.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
414,26/05/2000,06:00,0,1003.8,1004,1003.8,-9999,24.8,22.9,24.8,23.7,23.1,22.9,96,89,89,36,2.3,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
415,26/05/2000,07:00,0,1003.3,1003.8,1003.2,-9999,24.9,22.8,24.9,24.1,23.1,22.8,94,88,88,34,2.2,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
416,26/05/2000,08:00,0,1003.4,1003.4,1003.3,-9999,24.8,22.8,25.1,24.7,22.9,22.7,89,86,89,74,3.4,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
417,26/05/2000,09:00,0,1003.7,1003.7,1003.3,-9999,24.6,22.9,25,24.5,23,22.7,91,87,90,33,2.7,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
418,26/05/2000,10:00,0,1004.5,1004.5,1003.8,-9999,24.7,22.8,24.7,24.1,23,22.8,93,89,89,19,2.6,1.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
419,26/05/2000,11:00,0,1005.1,1005.1,1004.5,182,25.6,23.1,25.6,24.7,23.2,22.8,89,86,86,21,2.6,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
420,26/05/2000,12:00,0,1006,1006,1005.2,608,26.5,23.4,26.5,25.6,23.6,23,87,82,83,37,2.5,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
421,26/05/2000,13:00,0,1006.3,1006.3,1006,1296,27.9,23.5,27.9,26.5,23.9,23.3,84,77,77,34,3.9,2.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
422,26/05/2000,14:00,0,1006.2,1006.3,1006.2,2406,28.6,23.7,29.1,28,24.5,23.5,79,74,75,105,4.9,2.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
423,26/05/2000,15:00,0,1005.9,1006.2,1005.9,2943,30.1,23.8,30.1,28.6,24.6,23.6,77,68,69,94,4.5,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
424,26/05/2000,16:00,0,1004.9,1005.9,1004.9,3135,31,24.7,31.1,29.9,24.8,23.2,71,66,69,140,4,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
425,26/05/2000,17:00,0,1003.6,1004.9,1003.6,3183,31.2,24,31.6,30.8,24.9,23.4,70,63,66,110,3.6,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
426,26/05/2000,18:00,0,1002.4,1003.6,1002.4,2860,31.9,23.5,31.9,31.1,24.3,22.9,66,61,61,98,4,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
427,26/05/2000,19:00,0,1001.5,1002.4,1001.5,2333,31.7,23.8,31.9,31,23.9,22.5,64,58,63,101,6,1.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
428,26/05/2000,20:00,0,1001.1,1001.5,1001.1,1754,31.7,23.9,32,31.5,24.2,23,65,60,63,83,4.5,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
429,26/05/2000,21:00,0,1001.3,1001.3,1000.9,869,30.4,24.5,31.7,30.4,24.7,23.6,71,63,70,147,3.6,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
430,26/05/2000,22:00,0,1001.9,1002,1001.3,82,27.3,24.5,30.4,27.3,25.1,24.1,85,70,85,153,2.6,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
431,26/05/2000,23:00,0,1002.8,1002.8,1001.9,-9999,26.5,24.7,27.8,26.5,24.9,24,90,80,90,296,1.7,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
432,27/05/2000,00:00,0,1003.5,1003.5,1002.8,-9999,26.2,24.8,26.6,26.1,24.9,24.5,92,89,92,2,0.8,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
433,27/05/2000,01:00,0,1004.5,1004.5,1003.5,-9999,27,24.7,27.5,26.2,25,24.2,93,83,87,22,1.4,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
434,27/05/2000,02:00,0,1004.7,1004.8,1004.5,-9999,26.3,24.5,27.7,26.3,24.7,23.9,90,80,90,331,1.4,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
435,27/05/2000,03:00,0,1004.5,1004.7,1004.5,-9999,25.6,24.3,26.9,25.6,24.5,23.9,92,84,92,40,1.3,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
436,27/05/2000,04:00,0,1004.5,1004.7,1004.4,-9999,26.4,23.8,26.5,25.5,24.3,23.7,93,85,85,42,10.1,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
437,27/05/2000,05:00,2.6,1004.2,1004.7,1004.2,-9999,24.1,22.8,26.5,24.1,24.2,22.4,93,84,92,71,8.8,1.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
438,27/05/2000,06:00,0.2,1003.7,1004.1,1003.6,-9999,24.1,23.2,24.2,23.9,23.3,22.8,96,92,94,266,3.7,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
439,27/05/2000,07:00,1.6,1003.2,1003.7,1003.2,-9999,24.1,23.1,24.3,24.1,23.5,23.1,95,94,94,49,2.6,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
440,27/05/2000,08:00,0,1002.9,1003.1,1002.8,-9999,23.9,23.2,24.1,23.7,23.4,23.1,97,94,96,317,8,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
441,27/05/2000,09:00,0,1003,1003,1002.8,-9999,23.6,23.2,23.9,23.5,23.4,23,98,96,98,337,13.2,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
442,27/05/2000,10:00,0,1003.8,1003.8,1003,-9999,23.7,23.4,24,23.6,23.7,23.2,98,97,98,322,0.8,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
443,27/05/2000,11:00,0,1004.5,1004.5,1003.8,165,24.6,23.4,24.6,23.6,23.6,23.2,98,93,93,33,1.7,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
444,27/05/2000,12:00,0,1005.4,1005.4,1004.5,695,26.6,24.1,26.6,24.7,24.4,23.2,94,85,86,35,1.7,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
445,27/05/2000,13:00,0,1005.4,1005.5,1005.4,1022,27.5,24,27.5,26.5,24.6,23.9,88,81,81,32,2.1,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
446,27/05/2000,14:00,0,1005.8,1005.9,1005.4,1218,28.3,24.2,28.3,27.6,24.7,23.8,84,77,78,93,2.5,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
447,27/05/2000,15:00,0,1005.3,1005.9,1005.3,2619,29.5,24.3,29.6,28.3,24.7,23.5,79,71,73,114,4,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
448,27/05/2000,16:00,0,1004.5,1005.3,1004.5,2543,30.9,24.8,30.9,29.1,25.5,23.8,78,68,70,112,2.7,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
449,27/05/2000,17:00,0,1003.5,1004.5,1003.5,2919,30.7,24.6,31.4,30.3,25.4,23.6,72,65,70,140,4.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
450,27/05/2000,18:00,0.8,1002.4,1003.5,1002.4,1380,28.5,24.7,31.3,26.9,25.4,22.4,85,66,80,157,8.3,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
451,27/05/2000,19:00,0,1001.7,1002.4,1001.7,829,28.2,24,29.2,28.2,25.3,23.8,82,74,78,75,4.1,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
452,27/05/2000,20:00,0,1001.5,1001.8,1001.5,595,28.5,24.1,28.9,28.2,26,23.5,85,74,77,142,2.4,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
453,27/05/2000,21:00,0,1001.5,1001.7,1001.3,327,27,25,28.8,27,25.8,22.6,89,73,89,145,4.9,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
454,27/05/2000,22:00,0,1001.9,1001.9,1001.4,84,26.5,23.8,26.9,25.9,24.7,23.4,91,83,85,313,1.4,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
455,27/05/2000,23:00,0,1002.6,1002.6,1001.8,-9999,25.1,24,26.5,25.1,24.3,23.2,94,85,94,265,1.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
456,28/05/2000,00:00,0,1003.5,1003.5,1002.6,-9999,25.1,24,25.6,25,24.2,23.7,95,89,94,312,0.8,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
457,28/05/2000,01:00,0,1003.9,1003.9,1003.5,-9999,24.9,23.9,25.1,24.8,24,23.8,95,94,94,307,1.6,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
458,28/05/2000,02:00,0,1004.4,1004.5,1003.9,-9999,25.6,24.5,25.6,24.7,24.5,23.9,96,93,93,318,1.8,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
459,28/05/2000,03:00,0,1004.3,1004.4,1004.2,-9999,25.3,24.2,25.6,25.3,24.4,24.1,95,92,93,330,2.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
460,28/05/2000,04:00,0,1004,1004.3,1004,-9999,25.1,23.7,25.3,24.9,24.2,23.7,95,91,92,308,3.2,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
461,28/05/2000,05:00,0,1003.3,1004,1003.3,-9999,24.8,23.4,25.1,24.8,23.7,23.4,93,92,92,325,2.7,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
462,28/05/2000,06:00,0,1002.9,1003.3,1002.9,-9999,24.7,23.4,24.7,24.1,23.4,23.3,96,92,93,318,2.3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
463,28/05/2000,07:00,0,1002.7,1002.9,1002.7,-9999,24.3,23.3,24.7,24,23.4,23.2,96,93,94,307,1.7,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
464,28/05/2000,08:00,0,1002.9,1002.9,1002.7,-9999,24.5,23.1,24.5,24.3,23.3,23.1,94,92,92,312,2.3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
465,28/05/2000,09:00,0,1003.6,1003.6,1002.9,-9999,24.3,22.9,24.5,24,23.2,22.9,95,92,92,299,2.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
466,28/05/2000,10:00,0,1004,1004,1003.6,-9999,23.9,22.8,24.3,23.9,22.9,22.8,94,92,94,328,3,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
467,28/05/2000,11:00,0,1004.7,1004.7,1004,156,24.5,23.1,24.5,23.8,23.2,22.8,94,92,92,292,2.5,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
468,28/05/2000,12:00,0,1005.8,1005.8,1004.7,649,26.1,23.3,26.1,24.5,23.8,23,92,85,85,332,2.3,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
469,28/05/2000,13:00,0,1005.9,1005.9,1005.8,1484,27.7,24.2,27.7,26.1,24.3,23.3,86,81,81,330,2.8,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
470,28/05/2000,14:00,0,1005.8,1006.1,1005.8,1683,28.9,24,29.1,27.6,24.6,23.7,83,74,75,278,2.5,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
471,28/05/2000,15:00,0,1005.1,1005.8,1005.1,2289,27.8,24.4,29.2,27.6,25,23.8,82,74,82,242,4.4,2.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
472,28/05/2000,16:00,0,1004.2,1005.1,1004.2,1435,29,23.9,29,27.9,25,23.9,81,74,74,194,3.1,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
473,28/05/2000,17:00,0,1002.9,1004.2,1002.9,3314,30.2,23.2,31.4,28.8,25.1,23,76,62,66,193,4,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
474,28/05/2000,18:00,0,1002.2,1002.9,1002.2,1223,28.8,23.6,30.1,28.8,24.3,23.1,76,67,73,214,3,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
475,28/05/2000,19:00,0,1000.9,1002.2,1000.9,1019,29.1,23.2,29.3,28.8,24.5,23.2,76,71,71,200,2.2,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
476,28/05/2000,20:00,0,1000.4,1000.9,1000.3,781,29.3,23.8,29.4,29,24.6,23.3,75,71,72,198,1.8,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
477,28/05/2000,21:00,0,1000.6,1000.7,1000.4,439,28.2,24.4,29.6,28.2,25.1,23.3,82,70,80,109,1.2,0,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
478,28/05/2000,22:00,0,1001,1001,1000.6,116,27.7,24.3,28.3,27.4,25.4,23.5,86,75,82,75,2.5,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
479,28/05/2000,23:00,0,1001.5,1001.5,1000.9,-9999,26.7,24.5,27.6,26.7,24.8,24.3,87,82,87,87,2.6,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
480,29/05/2000,00:00,0,1002.2,1002.3,1001.5,-9999,26.6,24.6,26.8,26.5,24.6,24.5,89,87,89,47,2.2,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
481,29/05/2000,01:00,0,1002.7,1002.7,1002.3,-9999,26.3,24.3,26.6,26,24.6,24.3,91,88,89,60,2.3,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
482,29/05/2000,02:00,0,1003.1,1003.1,1002.7,-9999,26,23.9,26.4,26,24.3,23.8,89,87,88,43,2.8,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
483,29/05/2000,03:00,0,1003.1,1003.2,1003,-9999,25.9,23.8,26,25.8,23.9,23.7,89,87,88,24,2.6,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
484,29/05/2000,04:00,0,1002.8,1003.1,1002.8,-9999,25.5,23.6,25.9,25.5,23.8,23.4,89,88,89,34,2.3,1.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
485,29/05/2000,05:00,0,1002.3,1002.8,1002.3,-9999,25.6,23.7,25.7,25.3,23.8,23.6,91,89,89,49,2.9,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
486,29/05/2000,06:00,0,1001.6,1002.3,1001.6,-9999,25.4,23.8,25.7,25.4,23.9,23.6,91,89,91,56,2.6,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
487,29/05/2000,07:00,0,1001.6,1001.6,1001.4,-9999,25,23.6,25.4,24.9,23.9,23.6,94,91,92,318,1.4,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
488,29/05/2000,08:00,0,1001.7,1001.7,1001.5,-9999,24.5,23.5,25,24.5,23.7,23.4,94,91,94,316,1.5,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
489,29/05/2000,09:00,0,1001.6,1001.7,1001.6,-9999,24,23.4,24.7,24,23.6,23.4,96,93,96,276,3.9,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
490,29/05/2000,10:00,0,1002.3,1002.3,1001.6,-9999,24.1,23.6,24.1,23.8,23.6,23.2,97,96,97,320,0.8,0.1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
491,29/05/2000,11:00,0,1003,1003,1002.3,155,25.1,23.7,25.1,24.1,23.7,23.5,97,91,92,278,1.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
492,29/05/2000,12:00,0,1004.1,1004.1,1003,450,26.6,24.2,26.6,25.1,24.4,23.6,93,85,87,315,1.2,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
493,29/05/2000,13:00,0,1004.4,1004.4,1004.1,1348,28,24.3,28.4,26.7,24.6,23.7,87,77,80,289,1.8,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
494,29/05/2000,14:00,4,1004.4,1004.7,1004.3,927,27,24.1,28.3,25.6,25,23.3,92,78,84,180,6.1,0.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
495,29/05/2000,15:00,0,1003.7,1004.4,1003.7,3001,29.4,23.6,29.7,27,25,22.9,86,68,71,83,3.5,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
496,29/05/2000,16:00,0,1002.5,1003.7,1002.5,3245,30.6,24.2,30.7,29.5,25.2,23.2,76,66,69,123,3.9,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
497,29/05/2000,17:00,0,1001.5,1002.5,1001.5,2379,30.1,22.9,30.6,29.8,24.8,22.8,73,65,65,79,3.3,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
498,29/05/2000,18:00,0,1001.1,1001.5,1001,935,29.3,23,30.2,29.3,24,22.5,73,65,69,72,3.1,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
499,29/05/2000,19:00,0,1000.9,1001,1000.7,496,27.5,22.8,29.3,27.4,24.7,22.7,82,68,76,199,2.5,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
500,29/05/2000,20:00,0,1001.3,1001.3,1000.2,710,28.3,24,28.4,27.3,24.6,22.6,82,75,78,316,4.4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
501,29/05/2000,21:00,0,1001.3,1001.3,1001.1,439,27.5,24,28.4,27.5,24.3,23.6,81,77,81,322,4.2,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
502,29/05/2000,22:00,0.6,1002.1,1002.3,1001.2,71,23.4,21.6,27.6,23.4,24,21.5,92,80,89,31,8.7,3.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
503,29/05/2000,23:00,1,1002.9,1002.9,1002.2,-9999,23.5,22.6,23.6,23.2,22.7,21.7,95,91,95,310,4.1,0.7,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
504,30/05/2000,00:00,0.4,1003,1003,1002.8,-9999,23.6,22.8,23.8,23.3,22.8,22.6,96,94,95,68,1.7,0.9,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
505,30/05/2000,01:00,0.4,1004.1,1004.1,1003,-9999,23.7,23.1,23.7,23.4,23.1,22.8,97,95,97,321,-9999,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
506,30/05/2000,02:00,0.2,1004.6,1004.6,1004.1,-9999,23.7,22.9,23.8,23.7,23.1,22.8,96,95,95,325,2.8,1.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
507,30/05/2000,03:00,0,1004.6,1004.7,1004.6,-9999,23.5,22.5,23.7,23.5,22.9,22.5,95,94,94,335,2.2,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
508,30/05/2000,04:00,0,1004.1,1004.6,1004.1,-9999,23.2,22.3,23.5,23.1,22.5,22.3,96,94,95,306,2.2,0.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
509,30/05/2000,05:00,0,1003.4,1004.1,1003.4,-9999,23,22.2,23.2,23,22.3,22.2,95,94,95,301,1.5,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
510,30/05/2000,06:00,0,1002.6,1003.4,1002.6,-9999,23.1,22.1,23.2,22.9,22.3,21.9,96,93,94,311,1.4,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
511,30/05/2000,07:00,0,1002.1,1002.6,1002.1,-9999,23.1,22.1,23.1,23,22.2,22,95,94,94,304,1.8,1.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
512,30/05/2000,08:00,0,1002.4,1002.4,1002.1,-9999,22.9,22.1,23.2,22.9,22.2,22,96,93,96,262,1.7,0.3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
513,30/05/2000,09:00,0,1003.1,1003.1,1002.4,-9999,23,22.3,23.1,22.7,22.3,22.1,97,94,96,276,1.1,0.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
514,30/05/2000,10:00,0,1003.9,1003.9,1003.1,-9999,22.6,22,23,22.6,22.3,22,97,95,96,276,1.1,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
515,30/05/2000,11:00,0,1004.6,1004.6,1003.9,253,24.8,22.4,24.8,22.5,22.6,21.9,97,86,86,10,0.7,0.2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
516,30/05/2000,12:00,0,1005.5,1005.5,1004.6,1013,26.7,22.7,26.7,24.7,23.3,22.2,89,79,79,83,2.3,0.4,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
517,30/05/2000,13:00,0,1005.9,1005.9,1005.6,1679,27.6,22.8,27.7,26.4,23.9,22.4,85,73,75,107,2.1,1,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
518,30/05/2000,14:00,0,1006.3,1006.3,1005.9,2395,28.4,23,28.5,27.6,23.9,21.7,79,69,73,100,3.4,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
519,30/05/2000,15:00,0,1006.1,1006.3,1006.1,2968,29,23.1,29.1,28.2,23.9,22.7,77,69,71,115,4,1.5,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
520,30/05/2000,16:00,0,1005.3,1006.1,1005.3,3095,29.5,23.1,30,28.8,23.8,21.9,74,64,68,86,3.6,1.8,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
521,30/05/2000,17:00,0,1003.9,1005.3,1003.9,3113,29.9,23.3,29.9,28.8,23.5,22.4,72,65,68,111,3.8,2,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
522,30/05/2000,18:00,0,1002.7,1003.9,1002.7,2875,29.9,23.4,30.2,29.7,23.4,22.3,68,63,68,95,4.4,1.6,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
523,30/05/2000,19:00,0,1001.7,1002.7,1001.7,2470,30,23.8,30.4,29.8,24,22.5,71,64,69,101,5.5,3,N,AM,MANAUS,A101,-3.10333333,-60.01638888,61.25
